DATE,POWER_DEMAND,Predicted_POWER_DEMAND
2021-08-29,5325.0,5259.318
2021-08-30,5129.0,5040.1797
2021-08-31,4910.0,4592.3374
2021-09-01,4288.0,4297.7397
2021-09-02,4664.0,4645.1553
2021-09-03,5130.0,5135.233
2021-09-04,4493.0,4537.8164
2021-09-05,4819.0,4827.0566
2021-09-06,5496.0,5497.741
2021-09-07,5481.0,5295.981
2021-09-08,5198.0,5190.749
2021-09-09,5101.0,5214.04
2021-09-10,5064.0,5265.8804
2021-09-11,4517.0,4480.1636
2021-09-12,4009.0,4105.2485
2021-09-13,4820.0,4752.1025
2021-09-14,4740.0,4934.741
2021-09-15,4838.0,4891.7007
2021-09-16,4570.0,4574.307
2021-09-17,4449.0,4451.808
2021-09-18,4301.0,4585.483
2021-09-19,4567.0,4688.849
2021-09-20,5085.0,5084.1245
2021-09-21,5209.0,5210.4087
2021-09-22,4603.0,4589.3057
2021-09-23,4811.0,4769.1826
2021-09-24,4759.0,4811.573
2021-09-25,4376.0,4334.8926
2021-09-26,4270.0,4244.02
2021-09-27,4877.0,4924.9717
2021-09-28,5063.0,5085.085
2021-09-29,5118.0,5159.438
2021-09-30,5174.0,5126.925
2021-10-01,5150.0,5197.6045
2021-10-02,4993.0,5077.572
2021-10-03,5053.0,5024.7866
2021-10-04,5328.0,4905.0757
2021-10-05,5349.0,5313.223
2021-10-06,5189.0,4710.6694
2021-10-07,4979.0,4480.936
2021-10-08,4839.0,4680.3794
2021-10-09,4569.0,4493.5854
2021-10-10,4536.0,4399.411
2021-10-11,4683.0,4628.9346
2021-10-12,4707.0,4681.2856
2021-10-13,4382.0,4356.875
2021-10-14,4160.0,3891.7085
2021-10-15,3517.0,3650.3147
2021-10-16,4084.0,3999.9333
2021-10-17,3784.0,3938.7107
2021-10-18,3694.0,3604.3472
2021-10-19,3644.0,3669.3196
2021-10-20,3806.0,3808.1052
2021-10-21,3750.0,3737.093
2021-10-22,3794.0,3834.7173
2021-10-23,3574.0,3546.1936
2021-10-24,3441.0,3470.6138
2021-10-25,3467.0,3410.8167
2021-10-26,3482.0,3444.751
2021-10-27,3501.0,3467.966
2021-10-28,3404.0,3418.2039
2021-10-29,3524.0,3510.3125
2021-10-30,3235.0,3316.722
2021-10-31,3180.0,3203.0144
2021-11-01,3407.0,3395.0583
2021-11-02,3424.0,3406.9893
2021-11-03,3389.0,3433.9255
2021-11-04,2710.0,2818.0466
2021-11-05,2660.0,2806.2324
2021-11-06,2869.0,3016.557
2021-11-07,2914.0,2961.4033
2021-11-08,3261.0,3342.2683
2021-11-09,3290.0,3401.8428
2021-11-10,3425.0,3410.1118
2021-11-11,3267.0,3299.8884
2021-11-12,3502.0,3341.503
2021-11-13,3244.0,3276.5745
2021-11-14,3260.0,3232.0374
2021-11-15,3416.0,3373.3335
2021-11-16,3396.0,3489.8057
2021-11-17,3531.0,3484.6033
2021-11-18,3477.0,3482.7969
2021-11-19,3584.0,3509.0332
2021-11-20,3359.0,3281.3433
2021-11-21,3371.0,3298.742
2021-11-22,3463.0,3444.2324
2021-11-23,3518.0,3473.2854
2021-11-24,3554.0,3507.7876
2021-11-25,3524.0,3517.5596
2021-11-26,3756.0,3538.009
2021-11-27,3400.0,3515.1108
2021-11-28,3450.0,3401.549
2021-11-29,3567.0,3573.0205
2021-11-30,3538.0,3623.3196
2021-12-01,3676.0,3635.9604
2021-12-02,3673.0,3672.4265
2021-12-03,3912.0,3823.3008
2021-12-04,3498.0,3515.928
2021-12-05,3527.0,3477.9377
2021-12-06,3608.0,3594.1724
2021-12-07,3583.0,3566.1528
2021-12-08,3714.0,3731.405
2021-12-09,3648.0,3686.5576
2021-12-10,3899.0,3852.3933
2021-12-11,3625.0,3691.4426
2021-12-12,3625.0,3633.1582
2021-12-13,3817.0,3810.5037
2021-12-14,3823.0,3824.7874
2021-12-15,3985.0,3926.6675
2021-12-16,3926.0,3943.0762
2021-12-17,4238.0,4202.7256
2021-12-18,3980.0,3939.5137
2021-12-19,4080.0,3996.0906
2021-12-20,4327.0,4287.542
2021-12-21,4285.0,4282.7417
2021-12-22,4424.0,4378.813
2021-12-23,4339.0,4351.3374
2021-12-24,4548.0,4456.6523
2021-12-25,4107.0,4124.0337
2021-12-26,4044.0,4035.4705
2021-12-27,4290.0,4321.215
2021-12-28,4171.0,4209.688
2021-12-29,4333.0,4424.7954
2021-12-30,4218.0,4301.277
2021-12-31,4583.0,4560.166
2022-01-01,4470.0,4466.6387
2022-01-02,4034.0,4161.281
2022-01-03,4467.0,4813.829
2022-01-04,4441.0,4395.7153
2022-01-05,4322.0,4328.779
2022-01-06,4269.0,4529.055
2022-01-07,4559.0,4513.4375
2022-01-08,3345.0,3385.0117
2022-01-09,3760.0,3726.5906
2022-01-10,4573.0,4620.215
2022-01-11,4505.0,4535.875
2022-01-12,4615.0,4640.8994
2022-01-13,4577.0,4613.4146
2022-01-14,5087.0,5007.857
2022-01-15,4045.0,4160.326
2022-01-16,4125.0,4154.9595
2022-01-17,4823.0,4760.463
2022-01-18,4898.0,4878.2456
2022-01-19,4950.0,4911.4253
2022-01-20,4788.0,4805.703
2022-01-21,5040.0,4726.516
2022-01-22,3912.0,3925.3564
2022-01-23,4151.0,4253.884
2022-01-24,4828.0,4836.735
2022-01-25,4918.0,4591.1904
2022-01-26,4187.0,4541.337
2022-01-27,4708.0,4723.472
2022-01-28,4997.0,4918.0347
2022-01-29,4330.0,4596.6333
2022-01-30,4341.0,4337.9727
2022-01-31,4489.0,4583.703
2022-02-01,4572.0,4567.89
2022-02-02,4648.0,4577.849
2022-02-03,4520.0,4387.652
2022-02-04,4796.0,4693.204
2022-02-05,4626.0,4531.275
2022-02-06,4236.0,4209.1426
2022-02-07,4361.0,4257.701
2022-02-08,4116.0,4112.304
2022-02-09,4196.0,4176.8037
2022-02-10,4117.0,4193.6025
2022-02-11,4321.0,4230.081
2022-02-12,3930.0,3981.8782
2022-02-13,3851.0,3798.2297
2022-02-14,3939.0,3967.4275
2022-02-15,3917.0,3879.6365
2022-02-16,3985.0,4009.102
2022-02-17,3819.0,3855.4534
2022-02-18,3959.0,3929.2944
2022-02-19,3560.0,3669.1414
2022-02-20,3649.0,3681.3704
2022-02-21,3705.0,3772.976
2022-02-22,3756.0,3712.515
2022-02-23,3871.0,3812.2034
2022-02-24,3759.0,3771.5896
2022-02-25,3858.0,3832.2522
2022-02-26,3545.0,3577.3154
2022-02-27,3577.0,3575.4412
2022-02-28,3667.0,3712.7751
2022-03-01,3946.0,3847.6824
2022-03-02,3624.0,3671.3804
2022-03-03,3655.0,3683.3196
2022-03-04,3796.0,3752.8967
2022-03-05,3428.0,3508.1665
2022-03-06,3532.0,3493.9448
2022-03-07,3673.0,3669.6323
2022-03-08,3574.0,3537.03
2022-03-09,3589.0,3607.4707
2022-03-10,3594.0,3547.5269
2022-03-11,3660.0,3611.6626
2022-03-12,3394.0,3415.2363
2022-03-13,3354.0,3416.6091
2022-03-14,3572.0,3607.4937
2022-03-15,3647.0,3654.7908
2022-03-16,3722.0,3716.4187
2022-03-17,3797.0,3726.8284
2022-03-18,2865.0,3754.754
2022-03-19,3387.0,3437.075
2022-03-20,3498.0,3520.4897
2022-03-21,4041.0,3954.8186
2022-03-22,3954.0,3944.2651
2022-03-23,4004.0,3940.3157
2022-03-24,3977.0,3932.3508
2022-03-25,4004.0,4007.2788
2022-03-26,4004.0,3845.013
2022-03-27,3558.0,3591.4175
2022-03-28,4025.0,4080.9324
2022-03-29,4241.0,4222.8105
2022-03-30,4445.0,4413.998
2022-03-31,4588.0,4315.586
2022-04-01,4416.0,4387.2246
2022-04-02,4111.0,4076.6091
2022-04-03,4184.0,4364.191
2022-04-04,4494.0,4484.246
2022-04-05,4590.0,4603.921
2022-04-06,4675.0,4669.7607
2022-04-07,4857.0,4673.1255
2022-04-08,4999.0,4951.1045
2022-04-09,4803.0,4865.2285
2022-04-10,4936.0,4962.5244
2022-04-11,5390.0,5369.1436
2022-04-12,5197.0,5243.9106
2022-04-13,5224.0,5161.118
2022-04-14,5057.0,5220.5244
2022-04-15,4975.0,5071.2666
2022-04-16,4974.0,4695.0947
2022-04-17,5146.0,5130.631
2022-04-18,5584.0,5506.5493
2022-04-19,5628.0,5706.1665
2022-04-20,5652.0,5685.168
2022-04-21,5632.0,5553.478
2022-04-22,5310.0,5306.7017
2022-04-23,5082.0,4976.5054
2022-04-24,5194.0,5162.3784
2022-04-25,5525.0,5534.568
2022-04-26,5602.0,5574.663
2022-04-27,5739.0,5517.844
2022-04-28,5942.0,5883.757
2022-04-29,6096.0,5916.3003
2022-04-30,5970.0,5927.4766
2022-05-01,5993.0,5984.0386
2022-05-01,5993.0,5984.0386
2022-05-02,6123.0,6072.0127
2022-05-03,6127.0,6028.225
2022-05-04,6121.0,5324.4805
2022-05-05,5371.0,4331.3843
2022-05-06,5463.0,5476.657
2022-05-07,5426.0,5431.0005
2022-05-08,5762.0,5778.923
2022-05-09,6057.0,6236.702
2022-05-10,6189.0,6340.812
2022-05-11,6520.0,6514.6313
2022-05-12,6752.0,6760.8423
2022-05-13,6781.0,6743.3066
2022-05-14,6714.0,6744.5493
2022-05-15,6631.0,6610.561
2022-05-16,6686.0,6857.707
2022-05-17,6679.0,6592.377
2022-05-18,6657.0,6708.291
2022-05-19,7008.0,6929.483
2022-05-20,6815.0,6825.434
2022-05-21,6412.0,6413.049
2022-05-22,5935.0,5885.1455
2022-05-23,6052.0,5987.693
2022-05-24,4462.0,4541.4243
2022-05-25,4771.0,4824.789
2022-05-26,5115.0,5084.362
2022-05-27,5680.0,5800.428
2022-05-28,6133.0,6158.0864
2022-05-29,5967.0,6010.4917
2022-05-30,6357.0,6326.005
2022-05-31,6115.0,6069.0005
2022-06-01,6091.0,6089.9614
2022-06-02,6442.0,6511.205
2022-06-03,6518.0,6461.4126
2022-06-04,6543.0,6593.526
2022-06-05,6576.0,6580.873
2022-06-06,6692.0,6692.526
2022-06-07,6797.0,6806.2534
2022-06-08,6824.0,6864.8267
2022-06-09,7048.0,7074.9287
2022-06-10,7089.0,7092.388
2022-06-11,7039.5,6985.2686
2022-06-12,6935.0,7031.1753
2022-06-13,7202.0,7230.7427
2022-06-14,7139.0,7142.624
2022-06-15,7227.0,7136.6216
2022-06-16,7187.0,6988.252
2022-06-17,6708.0,6685.8335
2022-06-18,5325.0,5359.7163
2022-06-19,5839.833333333334,4994.8203
2022-06-20,5010.0,5046.257
2022-06-21,5273.0,5353.901
2022-06-22,5536.0,5586.9673
2022-06-23,5587.0,5845.0337
2022-06-24,5614.0,5698.2764
2022-06-25,5790.0,6015.9316
2022-06-26,6700.0,6750.3877
2022-06-27,7168.0,7200.857
2022-06-28,7528.0,7495.6157
2022-06-29,7770.0,7078.8853
2022-06-30,7130.0,7023.073
2022-07-01,5289.0,5333.513
2022-07-02,5651.0,5678.2124
2022-07-03,5918.0,5972.998
2022-07-04,6580.0,6717.5825
2022-07-05,6983.0,7018.49
2022-07-06,7279.0,7113.7246
2022-07-07,7284.0,7280.3267
2022-07-08,7411.0,7376.856
2022-07-09,7181.0,6535.3525
2022-07-10,6133.0,6136.9746
2022-07-11,6528.0,6495.5825
2022-07-12,6318.0,6247.313
2022-07-13,6257.0,6352.319
2022-07-14,6173.0,6726.8345
2022-07-15,6773.0,6700.126
2022-07-16,6681.0,6642.364
2022-07-17,6046.0,6040.242
2022-07-18,6847.0,6841.152
2022-07-19,6816.0,6825.6685
2022-07-20,6571.0,6557.338
2022-07-21,5821.0,5736.75
2022-07-22,5691.0,5734.385
2022-07-23,5485.0,5503.153
2022-07-24,5655.0,5746.361
2022-07-25,5770.0,5822.089
2022-07-26,5876.0,5844.6675
2022-07-27,5897.0,5806.215
2022-07-28,5692.0,5687.7363
2022-07-29,5479.0,5491.175
2022-07-30,4978.0,5081.395
2022-07-31,5070.0,5121.7964
2022-08-01,5468.0,5760.6914
2022-08-02,6089.0,6111.418
2022-08-03,5967.0,5961.924
2022-08-04,5814.0,5795.0386
2022-08-05,5481.0,5550.6245
2022-08-06,5578.0,5632.834
2022-08-07,5421.0,5403.8564
2022-08-08,5776.0,5777.2876
2022-08-09,6233.0,6195.7515
2022-08-10,6388.0,6418.4136
2022-08-11,6328.0,6285.963
2022-08-12,5873.0,5924.912
2022-08-13,5866.0,5852.248
2022-08-14,5792.0,5733.7427
2022-08-15,5148.0,5237.6396
2022-08-16,5096.0,5822.221
2022-08-17,5486.0,5565.7954
2022-08-18,5808.0,5895.287
2022-08-19,5711.0,5882.4644
2022-08-20,5647.0,5683.1167
2022-08-21,6064.0,6031.104
2022-08-22,6267.0,6261.4326
2022-08-23,6111.0,6177.3286
2022-08-24,5783.0,5805.7344
2022-08-25,5862.0,5825.4214
2022-08-26,6100.0,5978.162
2022-08-27,5910.0,6060.9316
2022-08-28,5945.0,5865.2397
2022-08-29,6092.166666666666,5934.2476
2022-08-30,5866.0,5836.8535
2022-08-31,6253.0,6258.3384
2022-09-01,6479.0,6493.556
2022-09-02,6440.0,6486.8315
2022-09-03,6298.0,6317.2007
2022-09-04,6288.0,6266.8726
2022-09-05,6429.0,6489.9478
2022-09-06,6488.0,6443.6216
2022-09-07,6482.0,6413.415
2022-09-08,6634.0,6541.5776
2022-09-09,6614.0,6574.267
2022-09-10,6542.0,6358.2236
2022-09-11,6272.0,6318.5557
2022-09-12,6444.0,6436.5205
2022-09-13,6282.0,5684.906
2022-09-14,5947.0,5903.0884
2022-09-17,4746.0,4743.317
2022-09-18,5094.0,5120.5737
2022-09-19,5318.0,5515.365
2022-09-20,5332.0,5382.377
2022-09-21,5167.0,5005.6504
2022-09-22,4718.0,4767.5723
2022-09-23,4573.0,4473.318
2022-09-24,4146.0,4206.358
2022-09-25,3987.0,4489.8647
2022-09-26,4612.0,4911.237
2022-09-27,4771.0,4741.2754
2022-09-28,4896.0,5005.1953
2022-09-29,5018.0,5011.192
2022-09-30,5062.0,5009.316
2022-10-01,4722.0,4719.59
2022-10-02,4510.0,4563.6836
2022-10-03,4803.0,4856.5435
2022-10-04,4944.0,4858.272
2022-10-05,4693.0,4783.1484
2022-10-06,4616.0,4455.4365
2022-10-07,4450.0,4007.532
2022-10-08,3795.0,3756.2227
2022-10-09,3422.0,3496.0686
2022-10-10,3422.0,3541.4075
2022-10-11,3874.0,4048.1023
2022-10-12,4013.0,3968.0269
2022-10-13,3995.0,3955.8152
2022-10-14,4001.0,4032.8235
2022-10-15,3668.0,3736.1448
2022-10-16,3470.0,3818.7395
2022-10-17,4003.0,4022.1658
2022-10-18,3954.0,3951.3
2022-10-19,4015.0,4000.5916
2022-10-20,4047.0,4006.645
2022-10-21,4043.0,4034.0203
2022-10-22,3765.0,3741.0308
2022-10-23,3279.0,3449.5828
2022-10-24,2994.0,3561.0256
2022-10-25,3108.0,3337.9543
2022-10-26,3047.0,3272.1707
2022-10-27,3429.0,3510.243
2022-10-28,3663.0,3642.647
2022-10-29,3466.0,3498.5762
2022-10-30,3583.0,3493.3057
2022-10-31,3556.0,3601.4744
2022-11-01,3663.0,3699.94
2022-11-02,3721.0,3714.6704
2022-11-03,3725.0,3696.2087
2022-11-04,3847.0,3845.424
2022-11-05,3646.0,3645.0015
2022-11-06,3504.0,3637.9836
2022-11-07,3767.0,3744.1616
2022-11-08,3752.0,3693.0117
2022-11-09,3713.0,3761.617
2022-11-10,3831.0,3817.3188
2022-11-11,3756.0,3684.132
2022-11-12,3469.0,3406.3496
2022-11-13,3364.0,3389.263
2022-11-14,3539.0,3526.8257
2022-11-15,3525.0,3532.8926
2022-11-16,3576.0,3585.2751
2022-11-17,3528.0,3582.0208
2022-11-18,3717.0,3692.6863
2022-11-19,3439.0,3467.1074
2022-11-20,3569.666666666667,3449.5415
2022-11-21,3529.0,3534.8516
2022-11-22,3591.0,3613.8584
2022-11-23,3614.0,3600.3884
2022-11-24,3560.0,3610.3792
2022-11-25,3678.0,3731.2844
2022-11-26,3525.0,3539.4883
2022-11-27,3608.0,3592.8813
2022-11-28,3581.0,3592.3203
2022-11-29,3617.0,3623.3928
2022-11-30,3751.0,3746.3037
2022-12-01,3642.0,3720.415
2022-12-02,3820.0,3772.9375
2022-12-03,3650.0,3623.6409
2022-12-04,3346.0,3737.758
2022-12-05,3662.0,3729.7092
2022-12-06,3766.0,3804.8833
2022-12-07,3834.0,3768.7034
2022-12-08,3604.0,3688.492
2022-12-09,3939.0,3816.8293
2022-12-10,3779.0,3751.0273
2022-12-11,3809.0,3730.7144
2022-12-12,3794.0,3737.3936
2022-12-13,3829.0,3817.0083
2022-12-14,3942.0,3873.8105
2022-12-15,3860.0,3906.1204
2022-12-16,4084.0,4056.378
2022-12-17,3814.0,3819.868
2022-12-18,4057.0,3892.9768
2022-12-19,3867.0,4003.3113
2022-12-20,4070.0,4137.7417
2022-12-21,4256.0,4233.712
2022-12-22,4242.0,4326.5474
2022-12-23,4560.0,4513.997
2022-12-24,3737.3333333333335,3951.5535
2022-12-25,4462.222222222223,4644.8745
2022-12-26,4691.0,4661.636
2022-12-27,4675.0,4671.562
2022-12-28,4868.0,4834.6025
2022-12-29,4686.0,4603.793
2022-12-30,4841.0,4739.515
2022-12-31,4455.0,4433.7246
2023-01-01,4588.0,4558.609
2023-01-02,4580.0,4581.477
2023-01-03,4826.0,4838.331
2023-01-04,5040.0,5061.498
2023-01-05,5225.0,5228.086
2023-01-06,5399.0,5351.6997
2023-01-07,5091.0,5076.081
2023-01-08,5137.0,5039.072
2023-01-09,5466.0,5255.538
2023-01-10,5385.0,5270.1094
2023-01-11,5376.0,5283.091
2023-01-12,5080.0,4992.8633
2023-01-13,5050.0,4930.5664
2023-01-14,4733.0,4684.6626
2023-01-15,4785.0,4736.172
2023-01-16,4878.0,4897.814
2023-01-17,5001.0,4916.147
2023-01-18,5079.0,5050.6997
2023-01-19,4807.333333333334,4810.387
2023-01-20,4863.0,4690.93
2023-01-21,4482.0,4543.5703
2023-01-22,4541.0,4538.7036
2023-01-23,4396.0,4427.073
2023-01-24,4380.0,4369.024
2023-01-25,4475.0,4538.6
2023-01-26,3943.0,3964.4585
2023-01-27,4646.0,4724.0254
2023-01-28,4358.0,4421.099
2023-01-29,4433.0,4477.8057
2023-01-30,4570.0,4553.94
2023-01-31,4611.0,4645.4336
2023-02-01,4557.0,4590.2856
2023-02-02,4406.0,4468.2275
2023-02-03,4584.0,4567.1235
2023-02-04,4107.0,4195.408
2023-02-05,4197.0,4240.6997
2023-02-06,4037.0,4077.334
2023-02-07,4064.0,4142.989
2023-02-08,4078.0,4182.73
2023-02-09,3967.0,4086.1199
2023-02-10,4021.0,4122.222
2023-02-11,3836.0,3931.768
2023-02-12,3794.0,3907.5671
2023-02-13,3883.0,3871.9756
2023-02-14,4001.0,3962.3638
2023-02-15,4053.0,4014.011
2023-02-16,3811.0,3826.8875
2023-02-17,3998.0,3938.6348
2023-02-18,3921.0,3815.6426
2023-02-19,3600.0,3578.6309
2023-02-20,3660.0,3638.9182
2023-02-21,3771.833333333333,3758.6008
2023-02-22,3855.0,3830.5537
2023-02-23,3663.0,3702.504
2023-02-24,3932.0,3879.979
2023-02-25,3541.0,3541.906
2023-02-26,3512.0,3446.9019
2023-02-27,3710.0,3731.874
2023-02-28,3684.0,3685.2998
2023-03-01,3707.0,3743.5334
2023-03-02,3694.0,3674.8638
2023-03-03,3797.0,3777.9988
2023-03-04,3562.0,3585.9084
2023-03-05,3450.0,3458.6694
2023-03-06,3610.0,3599.6445
2023-03-07,3619.0,3515.6238
2023-03-08,2444.0,2543.973
2023-03-09,3187.0,3266.4683
2023-03-10,3578.0,3581.927
2023-03-11,3387.0,3387.4556
2023-03-12,3363.0,3321.398
2023-03-13,3623.0,3653.4194
2023-03-14,3744.0,3803.1047
2023-03-15,3725.0,3731.4324
2023-03-16,3752.0,3762.919
2023-03-17,3884.0,3838.9375
2023-03-18,3509.0,3514.6313
2023-03-19,3424.0,3400.681
2023-03-20,3633.0,3675.555
2023-03-21,3559.0,3574.9517
2023-03-22,3845.0,3822.689
2023-03-23,3631.0,3622.1704
2023-03-24,3802.0,3809.8572
2023-03-25,3480.0,3479.207
2023-03-26,3335.0,3306.2048
2023-03-27,3566.0,3562.541
2023-03-28,3642.0,3657.7004
2023-03-29,3648.0,3680.9307
2023-03-30,3518.0,3487.0234
2023-03-31,3699.0,3664.7385
2023-04-01,3411.0,3388.7373
2023-04-02,3360.0,3297.467
2023-04-03,3588.0,3654.2292
2023-04-04,3550.0,3530.372
2023-04-05,3666.0,3644.9934
2023-04-06,3632.0,3693.618
2023-04-07,3766.0,3750.8108
2023-04-08,3544.0,3600.476
2023-04-09,3409.0,3388.4812
2023-04-10,3812.0,3845.9517
2023-04-11,3908.0,3852.702
2023-04-12,4126.0,4168.627
2023-04-13,4276.0,4331.984
2023-04-14,4305.0,4524.9043
2023-04-15,4291.0,4468.847
2023-04-16,4371.0,4332.766
2023-04-17,5059.0,5048.5967
2023-04-18,5324.0,5298.0815
2023-04-19,5232.0,5144.8433
2023-04-20,5028.0,4967.22
2023-04-21,4680.0,4644.4946
2023-04-22,4310.0,4396.763
2023-04-23,3934.0,3970.7988
2023-04-24,4082.0,4141.8594
2023-04-25,4174.0,4111.396
2023-04-26,4445.0,4416.7397
2023-04-27,4626.0,4591.688
2023-04-28,4395.0,4386.834
2023-04-29,4048.0,4034.5127
2023-04-30,3791.0,3751.3943
2023-05-01,3607.0,3690.0237
2023-05-02,3682.0,3705.9102
2023-05-03,3944.0,4011.088
2023-05-04,3670.0,3680.081
2023-05-05,3940.0,3960.7656
2023-05-06,3826.0,3924.8176
2023-05-07,3816.0,3825.5542
2023-05-08,4460.0,4476.5107
2023-05-09,4518.0,4522.775
2023-05-10,4595.0,4654.742
2023-05-11,4808.0,4778.663
2023-05-12,5145.0,5100.3506
2023-05-13,5197.0,5192.714
2023-05-14,5188.0,5313.4985
2023-05-15,5661.0,5684.3467
2023-05-16,5691.0,5773.8047
2023-05-17,5867.0,5877.969
2023-05-18,5593.0,5556.576
2023-05-19,5458.0,5432.7734
2023-05-20,5391.0,5341.506
2023-05-21,5948.0,6097.5874
2023-05-22,6427.0,6499.7188
2023-05-23,6785.0,6834.3774
2023-05-24,6142.0,6106.4414
2023-05-25,5569.0,5648.246
2023-05-26,4991.0,4893.994
2023-05-27,5051.0,4919.6294
2023-05-28,4780.0,4816.6113
2023-05-29,4782.0,4794.9263
2023-05-30,4871.0,4954.074
2023-05-31,4462.0,4493.87
2023-06-01,4298.0,4285.4434
2023-06-02,4567.0,4645.7705
2023-06-03,4618.0,4579.813
2023-06-04,4805.0,4862.3877
2023-06-05,5493.0,5509.4917
2023-06-06,5511.0,5640.082
2023-06-07,5664.0,5683.1123
2023-06-08,5971.0,6006.7607
2023-06-09,6387.0,6473.4546
2023-06-10,6285.0,6315.654
2023-06-11,6101.0,6117.706
2023-06-12,6782.0,6786.378
2023-06-13,7043.0,7063.263
2023-06-14,7089.0,7067.8555
2023-06-15,6799.0,6864.282
2023-06-16,6587.0,6655.6133
2023-06-17,6531.0,6501.1187
2023-06-18,6308.0,6380.2905
2023-06-19,6255.0,6257.565
2023-06-20,6304.0,6357.6763
2023-06-21,6382.0,6368.4604
2023-06-22,6880.0,6881.8174
2023-06-23,6933.0,6856.8687
2023-06-24,6829.0,6759.302
2023-06-25,6283.0,6269.639
2023-06-26,5460.0,5594.292
2023-06-27,5755.0,5768.459
2023-06-28,5980.0,5956.3994
2023-06-29,5651.0,5673.7075
2023-06-30,5770.0,5824.7046
2023-07-01,5634.0,5755.9326
2023-07-02,6170.0,5940.2427
2023-07-03,6953.0,6979.968
2023-07-04,6696.0,6696.7544
2023-07-05,6540.0,6541.908
2023-07-06,5989.0,5913.953
2023-07-07,6099.0,5965.9375
2023-07-08,5790.0,5580.7725
2023-07-09,4838.0,4854.5366
2023-07-10,5322.0,5144.346
2023-07-11,5260.0,5470.2705
2023-07-12,5607.0,5716.0728
2023-07-13,6055.0,6048.1436
2023-07-14,5862.0,5908.7485
2023-07-15,5714.0,5736.509
2023-07-16,6023.5,5963.8667
2023-07-17,6165.0,6175.7666
2023-07-18,5879.0,5895.6914
2023-07-19,6466.0,6436.775
2023-07-20,7018.0,7036.6323
2023-07-21,7344.0,7368.237
2023-07-22,6924.0,6904.9976
2023-07-23,7046.333333333333,7009.0586
2023-07-24,7101.0,7120.966
2023-07-25,7220.0,7160.2407
2023-07-26,6671.0,6660.158
2023-07-27,6180.0,6162.5283
2023-07-28,6073.0,6093.0
2023-07-29,5263.0,5278.5586
2023-07-30,5978.0,5876.424
2023-07-31,6527.0,6476.4883
2023-08-01,6736.0,6673.897
2023-08-02,7005.0,6852.0923
2023-08-03,6835.0,6655.052
2023-08-04,6405.0,6362.1587
2023-08-05,6125.0,6073.1006
2023-08-06,6169.0,6170.3896
2023-08-07,6269.0,6319.97
2023-08-08,6309.0,6308.073
2023-08-09,6277.0,6316.9756
2023-08-10,6548.0,6550.065
2023-08-11,6588.0,6522.076
2023-08-12,6374.0,6416.6084
2023-08-13,6069.0,6053.906
2023-08-14,6139.0,6194.369
2023-08-15,6023.0,5988.6704
2023-08-16,6780.0,6770.6533
2023-08-17,6912.0,6913.6772
2023-08-18,7114.0,7077.2817
2023-08-19,6902.0,6896.7373
2023-08-20,6745.0,6732.1445
2023-08-21,7186.0,7154.685
2023-08-22,7315.0,7161.8633
2023-08-23,6331.0,6268.325
2023-08-24,5875.0,5950.5645
2023-08-25,6185.0,6195.2886
2023-08-26,5926.0,5955.0293
2023-08-27,5855.0,5830.735
2023-08-28,6426.0,6418.3335
2023-08-29,6427.0,6477.181
2023-08-30,6414.5,6517.5327
2023-08-31,6523.0,6540.97
2023-09-01,6681.0,6684.009
2023-09-02,6575.0,6676.868
2023-09-03,6533.0,6558.3877
2023-09-04,6642.0,6625.9272
2023-09-05,6953.0,6961.0933
2023-09-06,6716.0,6739.6704
2023-09-07,6371.0,6458.3394
2023-09-08,5963.0,6039.5103
2023-09-09,5920.0,5890.6846
2023-09-10,4526.0,4680.377
2023-09-11,5233.0,5237.005
2023-09-12,5654.0,5698.841
2023-09-13,6206.0,6242.2554
2023-09-14,6729.0,6697.462
2023-09-15,6404.0,6268.84
2023-09-16,5943.0,5913.9355
2023-09-17,5162.0,5262.029
2023-09-18,5495.0,5457.2163
2023-09-19,6009.0,5963.438
2023-09-20,6320.0,6304.7324
2023-09-21,6543.0,6571.298
2023-09-22,6475.0,6475.2485
2023-09-23,6338.0,6342.0044
2023-09-24,5383.0,5314.1787
2023-09-25,5645.0,5651.8496
2023-09-26,5736.0,5746.1255
2023-09-27,5640.0,5588.4424
2023-09-28,5313.0,5124.489
2023-09-29,5413.0,5264.445
2023-09-30,5163.0,5133.3237
2023-10-01,5068.0,4757.323
2023-10-02,4600.0,4496.2974
2023-10-03,4755.0,4628.8955
2023-10-04,4869.0,4741.46
2023-10-05,4843.0,4681.1074
2023-10-06,4925.0,4760.837
2023-10-07,4861.0,4800.747
2023-10-08,5277.0,5305.139
2023-10-09,5500.0,5540.2847
2023-10-10,5487.0,5519.399
2023-10-11,5040.0,5034.237
2023-10-12,4863.0,4678.913
2023-10-13,4958.0,4757.6826
2023-10-14,4715.0,4733.7485
2023-10-15,4523.0,4493.6475
2023-10-16,4511.0,4565.263
2023-10-17,4022.0,4021.661
2023-10-18,4095.0,4062.8313
2023-10-19,4078.0,4040.2832
2023-10-20,4067.0,4054.3777
2023-10-21,3812.0,3755.888
2023-10-22,3570.0,3604.1294
2023-10-23,3979.0,3979.4094
2023-10-24,3480.0,3506.6282
2023-10-25,4006.0,3951.9841
2023-10-26,4028.0,3974.556
2023-10-27,4038.0,4015.0918
2023-10-28,3817.0,3791.8682
2023-10-29,3656.0,3563.4856
